ORDER_ID,CUSTOMER_ID,ORDER_DATE,ORDER_AMOUNT,STATUS
ORD_012859,CUST_02252,2024-03-02,191.94,FULFILLED
ORD_012860,CUST_02252,2024-01-10,127.68,FULFILLED
ORD_012861,CUST_02252,2024-05-15,164.04,FULFILLED
ORD_012862,CUST_02252,2024-03-28,176.63,FULFILLED
ORD_012863,CUST_02252,2024-11-06,150.5,FULFILLED
ORD_012864,CUST_02252,2024-09-01,158.84,FULFILLED
ORD_012865,CUST_02252,2024-11-09,118.45,CANCELLED
ORD_012866,CUST_02252,2024-11-08,215.98,FULFILLED
ORD_012867,CUST_02253,2024-01-31,85.15,CANCELLED
ORD_012868,CUST_02253,2024-02-11,30.0,FULFILLED
ORD_012869,CUST_02253,2024-05-07,130.26,FULFILLED
ORD_012870,CUST_02254,2024-05-02,227.52,CANCELLED
ORD_012871,CUST_02254,2024-05-18,199.14,RETURNED
ORD_012872,CUST_02254,2024-04-22,242.37,RETURNED
ORD_012873,CUST_02254,2024-06-04,224.78,FULFILLED
ORD_012874,CUST_02254,2024-07-28,199.56,RETURNED
ORD_012875,CUST_02254,2024-09-16,207.52,RETURNED
ORD_012876,CUST_02254,2024-10-30,265.64,FULFILLED
ORD_012877,CUST_02255,2024-03-25,212.92,RETURNED
ORD_012878,CUST_02255,2024-05-20,222.95,FULFILLED
ORD_012879,CUST_02255,2024-05-27,240.49,FULFILLED
ORD_012880,CUST_02255,2024-03-10,193.39,FULFILLED
ORD_012881,CUST_02256,2024-03-19,189.24,FULFILLED
ORD_012882,CUST_02256,2024-04-24,153.36,FULFILLED
ORD_012883,CUST_02256,2024-04-05,106.37,FULFILLED
ORD_012884,CUST_02256,2024-02-02,123.87,FULFILLED
ORD_012885,CUST_02256,2024-05-12,164.95,FULFILLED
ORD_012886,CUST_02256,2024-04-28,89.91,FULFILLED
ORD_012887,CUST_02256,2024-09-01,160.6,FULFILLED
ORD_012888,CUST_02256,2024-08-22,218.43,FULFILLED
ORD_012889,CUST_02256,2024-11-26,109.39,FULFILLED
ORD_012890,CUST_02256,2024-10-05,155.26,FULFILLED
ORD_012891,CUST_02257,2024-03-14,208.59,FULFILLED
ORD_012892,CUST_02257,2024-01-01,227.1,CANCELLED
ORD_012893,CUST_02257,2024-01-01,230.68,FULFILLED
ORD_012894,CUST_02257,2024-03-30,205.67,FULFILLED
ORD_012895,CUST_02257,2024-07-27,194.57,FULFILLED
ORD_012896,CUST_02257,2024-11-03,184.82,CANCELLED
ORD_012897,CUST_02257,2024-07-12,186.59,FULFILLED
ORD_012898,CUST_02258,2024-03-27,121.11,FULFILLED
ORD_012899,CUST_02258,2024-03-06,30.0,CANCELLED
ORD_012900,CUST_02258,2024-01-23,176.29,FULFILLED
ORD_012901,CUST_02258,2024-01-08,100.55,FULFILLED
ORD_012902,CUST_02258,2024-05-07,128.03,FULFILLED
ORD_012903,CUST_02258,2024-05-09,127.22,FULFILLED
ORD_012904,CUST_02258,2024-05-27,144.41,FULFILLED
ORD_012905,CUST_02258,2024-11-14,103.06,FULFILLED
ORD_012906,CUST_02258,2024-08-31,77.18,FULFILLED
ORD_012907,CUST_02258,2024-09-26,106.21,FULFILLED
ORD_012908,CUST_02258,2024-11-07,146.26,CANCELLED
ORD_012909,CUST_02258,2024-09-24,139.16,FULFILLED
ORD_012910,CUST_02259,2024-03-30,142.36,CANCELLED
ORD_012911,CUST_02259,2024-05-29,93.24,RETURNED
ORD_012912,CUST_02259,2024-04-12,128.77,FULFILLED
ORD_012913,CUST_02259,2024-06-03,138.47,RETURNED
ORD_012914,CUST_02260,2024-01-08,242.35,FULFILLED
ORD_012915,CUST_02260,2024-04-03,228.79,FULFILLED
ORD_012916,CUST_02260,2024-04-06,223.47,FULFILLED
ORD_012917,CUST_02260,2024-10-11,232.97,FULFILLED
ORD_012918,CUST_02260,2024-08-31,148.28,FULFILLED
ORD_012919,CUST_02260,2024-09-09,195.42,FULFILLED
ORD_012920,CUST_02261,2024-04-29,212.66,FULFILLED
ORD_012921,CUST_02261,2024-05-15,346.25,FULFILLED
ORD_012922,CUST_02261,2024-01-22,262.46,RETURNED
ORD_012923,CUST_02261,2024-02-10,317.07,FULFILLED
ORD_012924,CUST_02261,2024-05-18,266.45,FULFILLED
ORD_012925,CUST_02261,2024-10-21,260.21,FULFILLED
ORD_012926,CUST_02261,2024-11-13,242.8,RETURNED
ORD_012927,CUST_02261,2024-11-16,249.59,FULFILLED
ORD_012928,CUST_02261,2024-10-15,266.09,FULFILLED
ORD_012929,CUST_02262,2024-03-08,160.82,FULFILLED
ORD_012930,CUST_02262,2024-02-01,164.13,CANCELLED
ORD_012931,CUST_02262,2024-03-26,199.62,RETURNED
ORD_012932,CUST_02262,2024-04-03,130.29,CANCELLED
ORD_012933,CUST_02262,2024-05-26,139.64,FULFILLED
ORD_012934,CUST_02262,2024-04-22,92.2,CANCELLED
ORD_012935,CUST_02262,2024-02-09,159.02,FULFILLED
ORD_012936,CUST_02263,2024-02-02,113.87,FULFILLED
ORD_012937,CUST_02263,2024-02-21,129.6,RETURNED
ORD_012938,CUST_02263,2024-02-26,160.83,FULFILLED
ORD_012939,CUST_02263,2024-03-01,109.12,FULFILLED
ORD_012940,CUST_02264,2024-01-10,212.89,FULFILLED
ORD_012941,CUST_02264,2024-03-10,192.69,FULFILLED
ORD_012942,CUST_02264,2024-05-23,131.16,FULFILLED
ORD_012943,CUST_02264,2024-04-13,216.83,FULFILLED
ORD_012944,CUST_02264,2024-07-30,270.03,FULFILLED
ORD_012945,CUST_02264,2024-08-27,158.59,FULFILLED
ORD_012946,CUST_02264,2024-09-25,147.38,FULFILLED
ORD_012947,CUST_02265,2024-01-07,222.43,RETURNED
ORD_012948,CUST_02265,2024-03-18,249.11,RETURNED
ORD_012949,CUST_02265,2024-02-17,169.6,FULFILLED
ORD_012950,CUST_02265,2024-04-09,164.42,FULFILLED
ORD_012951,CUST_02265,2024-06-24,192.41,FULFILLED
ORD_012952,CUST_02265,2024-11-22,184.64,FULFILLED
ORD_012953,CUST_02265,2024-08-18,194.44,FULFILLED
ORD_012954,CUST_02265,2024-07-09,191.86,FULFILLED
ORD_012955,CUST_02265,2024-08-19,152.03,RETURNED
ORD_012956,CUST_02266,2024-03-22,186.9,FULFILLED
ORD_012957,CUST_02266,2024-04-03,208.48,FULFILLED
ORD_012958,CUST_02266,2024-04-04,154.42,FULFILLED
ORD_012959,CUST_02267,2024-01-23,146.58,RETURNED
ORD_012960,CUST_02267,2024-01-22,122.51,FULFILLED
ORD_012961,CUST_02267,2024-04-23,99.75,RETURNED
ORD_012962,CUST_02267,2024-04-13,147.8,FULFILLED
ORD_012963,CUST_02267,2024-03-06,147.59,FULFILLED
ORD_012964,CUST_02267,2024-05-16,125.27,FULFILLED
ORD_012965,CUST_02267,2024-05-26,179.31,RETURNED
ORD_012966,CUST_02267,2024-11-09,104.56,FULFILLED
ORD_012967,CUST_02267,2024-08-14,151.87,RETURNED
ORD_012968,CUST_02267,2024-09-11,173.96,FULFILLED
ORD_012969,CUST_02267,2024-07-07,112.72,FULFILLED
ORD_012970,CUST_02267,2024-09-22,154.26,FULFILLED
ORD_012971,CUST_02268,2024-05-26,92.68,FULFILLED
ORD_012972,CUST_02268,2024-03-14,105.55,RETURNED
ORD_012973,CUST_02268,2024-01-31,113.93,FULFILLED
ORD_012974,CUST_02268,2024-05-04,127.6,FULFILLED
ORD_012975,CUST_02268,2024-05-15,115.16,FULFILLED
ORD_012976,CUST_02268,2024-02-06,178.59,CANCELLED
ORD_012977,CUST_02268,2024-02-15,124.66,FULFILLED
ORD_012978,CUST_02269,2024-02-09,327.48,FULFILLED
ORD_012979,CUST_02269,2024-04-24,280.25,CANCELLED
ORD_012980,CUST_02269,2024-03-14,241.89,FULFILLED
ORD_012981,CUST_02269,2024-03-13,287.91,RETURNED
ORD_012982,CUST_02269,2024-02-28,233.43,FULFILLED
ORD_012983,CUST_02269,2024-03-03,233.19,FULFILLED
ORD_012984,CUST_02269,2024-02-23,246.36,RETURNED
ORD_012985,CUST_02269,2024-11-22,313.47,CANCELLED
ORD_012986,CUST_02269,2024-07-28,265.33,CANCELLED
ORD_012987,CUST_02269,2024-11-24,338.33,FULFILLED
ORD_012988,CUST_02269,2024-10-19,271.24,FULFILLED
ORD_012989,CUST_02269,2024-07-11,229.5,FULFILLED
ORD_012990,CUST_02270,2024-05-17,94.27,FULFILLED
ORD_012991,CUST_02270,2024-05-23,154.29,FULFILLED
ORD_012992,CUST_02270,2024-04-03,99.52,FULFILLED
ORD_012993,CUST_02270,2024-05-28,237.76,FULFILLED
ORD_012994,CUST_02270,2024-01-02,151.59,FULFILLED
ORD_012995,CUST_02270,2024-03-22,177.3,CANCELLED
ORD_012996,CUST_02270,2024-08-31,99.15,FULFILLED
ORD_012997,CUST_02270,2024-07-25,118.17,FULFILLED
ORD_012998,CUST_02270,2024-11-07,171.56,FULFILLED
ORD_012999,CUST_02270,2024-11-15,125.22,FULFILLED
ORD_013000,CUST_02271,2024-04-03,223.57,FULFILLED
ORD_013001,CUST_02271,2024-04-24,231.92,FULFILLED
ORD_013002,CUST_02271,2024-05-30,198.01,CANCELLED
ORD_013003,CUST_02271,2024-02-08,186.16,CANCELLED
ORD_013004,CUST_02272,2024-02-09,117.21,FULFILLED
ORD_013005,CUST_02272,2024-06-11,135.75,FULFILLED
ORD_013006,CUST_02273,2024-01-25,209.26,FULFILLED
ORD_013007,CUST_02273,2024-03-24,269.12,FULFILLED
ORD_013008,CUST_02273,2024-04-27,253.7,FULFILLED
ORD_013009,CUST_02273,2024-01-22,222.51,FULFILLED
ORD_013010,CUST_02273,2024-03-17,238.66,FULFILLED
ORD_013011,CUST_02273,2024-10-21,253.06,FULFILLED
ORD_013012,CUST_02273,2024-09-16,311.53,FULFILLED
ORD_013013,CUST_02273,2024-11-21,271.98,CANCELLED
ORD_013014,CUST_02273,2024-10-02,292.53,FULFILLED
ORD_013015,CUST_02274,2024-03-31,277.72,FULFILLED
ORD_013016,CUST_02275,2024-01-06,197.06,CANCELLED
ORD_013017,CUST_02275,2024-02-26,193.45,FULFILLED
ORD_013018,CUST_02275,2024-06-21,252.15,FULFILLED
ORD_013019,CUST_02276,2024-04-07,219.76,FULFILLED
ORD_013020,CUST_02276,2024-02-16,275.75,RETURNED
ORD_013021,CUST_02276,2024-02-24,292.55,FULFILLED
ORD_013022,CUST_02276,2024-04-18,237.04,FULFILLED
ORD_013023,CUST_02276,2024-03-03,202.83,RETURNED
ORD_013024,CUST_02276,2024-09-22,242.67,FULFILLED
ORD_013025,CUST_02276,2024-09-17,194.4,RETURNED
ORD_013026,CUST_02276,2024-08-16,227.56,CANCELLED
ORD_013027,CUST_02276,2024-10-05,312.64,FULFILLED
ORD_013028,CUST_02277,2024-04-16,236.73,FULFILLED
ORD_013029,CUST_02278,2024-03-15,266.39,FULFILLED
ORD_013030,CUST_02278,2024-04-17,280.66,FULFILLED
ORD_013031,CUST_02278,2024-03-07,272.8,CANCELLED
ORD_013032,CUST_02278,2024-02-08,235.43,FULFILLED
ORD_013033,CUST_02279,2024-05-19,205.0,FULFILLED
ORD_013034,CUST_02280,2024-01-03,239.95,FULFILLED
ORD_013035,CUST_02280,2024-05-10,199.39,RETURNED
ORD_013036,CUST_02280,2024-01-04,219.31,FULFILLED
ORD_013037,CUST_02280,2024-04-28,237.28,RETURNED
ORD_013038,CUST_02280,2024-06-25,205.66,FULFILLED
ORD_013039,CUST_02280,2024-11-15,197.55,FULFILLED
ORD_013040,CUST_02280,2024-11-20,208.58,CANCELLED
ORD_013041,CUST_02280,2024-11-21,191.62,FULFILLED
ORD_013042,CUST_02280,2024-11-08,173.09,RETURNED
ORD_013043,CUST_02281,2024-04-30,42.47,FULFILLED
ORD_013044,CUST_02282,2024-03-04,303.1,CANCELLED
ORD_013045,CUST_02282,2024-04-18,198.47,FULFILLED
ORD_013046,CUST_02282,2024-04-17,255.14,FULFILLED
ORD_013047,CUST_02282,2024-04-01,208.02,FULFILLED
ORD_013048,CUST_02282,2024-02-19,158.94,CANCELLED
ORD_013049,CUST_02283,2024-02-20,244.8,CANCELLED
ORD_013050,CUST_02283,2024-02-10,163.3,FULFILLED
ORD_013051,CUST_02283,2024-05-02,209.8,FULFILLED
ORD_013052,CUST_02283,2024-03-10,206.09,CANCELLED
ORD_013053,CUST_02283,2024-04-11,209.36,FULFILLED
ORD_013054,CUST_02283,2024-06-19,188.87,FULFILLED
ORD_013055,CUST_02283,2024-09-19,264.89,CANCELLED
ORD_013056,CUST_02283,2024-10-12,174.86,FULFILLED
ORD_013057,CUST_02283,2024-07-13,227.54,RETURNED
ORD_013058,CUST_02283,2024-11-07,241.48,FULFILLED
ORD_013059,CUST_02283,2024-10-20,117.93,FULFILLED
ORD_013060,CUST_02284,2024-02-24,170.59,FULFILLED
ORD_013061,CUST_02284,2024-04-25,143.92,RETURNED
ORD_013062,CUST_02284,2024-05-30,176.86,CANCELLED
ORD_013063,CUST_02284,2024-03-14,163.86,FULFILLED
ORD_013064,CUST_02284,2024-03-08,90.15,FULFILLED
ORD_013065,CUST_02284,2024-01-11,129.14,CANCELLED
ORD_013066,CUST_02284,2024-06-09,160.08,RETURNED
ORD_013067,CUST_02284,2024-10-31,155.11,FULFILLED
ORD_013068,CUST_02284,2024-11-07,127.32,FULFILLED
ORD_013069,CUST_02284,2024-09-29,173.59,RETURNED
ORD_013070,CUST_02284,2024-07-28,150.0,FULFILLED
ORD_013071,CUST_02284,2024-09-23,130.74,FULFILLED
ORD_013072,CUST_02285,2024-03-31,130.42,FULFILLED
ORD_013073,CUST_02285,2024-02-15,108.26,CANCELLED
ORD_013074,CUST_02285,2024-01-26,109.63,CANCELLED
ORD_013075,CUST_02285,2024-02-04,138.69,RETURNED
ORD_013076,CUST_02285,2024-05-21,158.12,CANCELLED
ORD_013077,CUST_02285,2024-11-23,109.92,CANCELLED
ORD_013078,CUST_02285,2024-08-21,88.98,FULFILLED
ORD_013079,CUST_02285,2024-08-26,130.88,FULFILLED
ORD_013080,CUST_02286,2024-03-25,193.16,FULFILLED
ORD_013081,CUST_02286,2024-03-15,164.5,RETURNED
ORD_013082,CUST_02286,2024-03-26,187.78,CANCELLED
ORD_013083,CUST_02286,2024-02-11,177.5,FULFILLED
ORD_013084,CUST_02286,2024-02-18,148.08,RETURNED
ORD_013085,CUST_02286,2024-04-09,203.72,FULFILLED
ORD_013086,CUST_02286,2024-08-13,163.07,CANCELLED
ORD_013087,CUST_02286,2024-07-07,174.83,FULFILLED
ORD_013088,CUST_02286,2024-08-08,96.87,CANCELLED
ORD_013089,CUST_02286,2024-08-13,169.61,RETURNED
ORD_013090,CUST_02287,2024-04-23,101.28,FULFILLED
ORD_013091,CUST_02287,2024-04-23,65.78,RETURNED
ORD_013092,CUST_02287,2024-04-22,109.81,FULFILLED
ORD_013093,CUST_02287,2024-04-01,99.96,CANCELLED
ORD_013094,CUST_02287,2024-01-28,136.89,FULFILLED
ORD_013095,CUST_02287,2024-01-14,118.83,FULFILLED
ORD_013096,CUST_02287,2024-02-21,134.56,CANCELLED
ORD_013097,CUST_02288,2024-04-21,153.68,RETURNED
ORD_013098,CUST_02289,2024-04-24,307.77,RETURNED
ORD_013099,CUST_02289,2024-02-09,332.42,FULFILLED
ORD_013100,CUST_02289,2024-01-25,231.68,RETURNED
ORD_013101,CUST_02289,2024-04-12,261.34,RETURNED
ORD_013102,CUST_02289,2024-04-06,249.95,FULFILLED
ORD_013103,CUST_02290,2024-04-12,105.62,FULFILLED
ORD_013104,CUST_02290,2024-05-05,122.66,FULFILLED
ORD_013105,CUST_02290,2024-05-10,118.62,CANCELLED
ORD_013106,CUST_02290,2024-03-01,30.0,FULFILLED
ORD_013107,CUST_02291,2024-03-31,228.0,RETURNED
ORD_013108,CUST_02291,2024-03-28,240.55,FULFILLED
ORD_013109,CUST_02291,2024-04-07,188.75,FULFILLED
ORD_013110,CUST_02291,2024-06-04,297.31,CANCELLED
ORD_013111,CUST_02291,2024-11-03,224.04,FULFILLED
ORD_013112,CUST_02291,2024-11-15,194.83,FULFILLED
ORD_013113,CUST_02291,2024-09-22,237.46,FULFILLED
ORD_013114,CUST_02292,2024-05-10,142.45,RETURNED
ORD_013115,CUST_02292,2024-05-04,70.73,FULFILLED
ORD_013116,CUST_02292,2024-04-14,158.3,FULFILLED
ORD_013117,CUST_02292,2024-05-09,159.85,RETURNED
ORD_013118,CUST_02293,2024-05-20,176.79,CANCELLED
ORD_013119,CUST_02293,2024-04-16,173.71,FULFILLED
ORD_013120,CUST_02293,2024-03-31,177.1,FULFILLED
ORD_013121,CUST_02293,2024-03-10,185.63,CANCELLED
ORD_013122,CUST_02293,2024-05-20,106.24,FULFILLED
ORD_013123,CUST_02293,2024-08-25,151.7,CANCELLED
ORD_013124,CUST_02293,2024-11-11,139.71,RETURNED
ORD_013125,CUST_02293,2024-11-08,191.06,FULFILLED
ORD_013126,CUST_02293,2024-07-05,82.53,RETURNED
ORD_013127,CUST_02294,2024-03-05,245.98,FULFILLED
ORD_013128,CUST_02294,2024-03-05,254.06,FULFILLED
ORD_013129,CUST_02294,2024-04-06,223.04,FULFILLED
ORD_013130,CUST_02294,2024-11-11,247.39,FULFILLED
ORD_013131,CUST_02294,2024-09-28,185.03,CANCELLED
ORD_013132,CUST_02295,2024-02-05,212.61,FULFILLED
ORD_013133,CUST_02295,2024-01-08,208.81,CANCELLED
ORD_013134,CUST_02295,2024-02-24,218.13,CANCELLED
ORD_013135,CUST_02295,2024-02-13,227.06,FULFILLED
ORD_013136,CUST_02296,2024-03-20,91.15,CANCELLED
ORD_013137,CUST_02296,2024-03-06,110.64,FULFILLED
ORD_013138,CUST_02296,2024-02-12,156.26,FULFILLED
ORD_013139,CUST_02296,2024-02-27,53.81,RETURNED
ORD_013140,CUST_02296,2024-03-28,32.08,FULFILLED
ORD_013141,CUST_02296,2024-05-28,93.99,CANCELLED
ORD_013142,CUST_02297,2024-02-05,157.22,FULFILLED
ORD_013143,CUST_02297,2024-03-10,163.05,FULFILLED
ORD_013144,CUST_02298,2024-03-06,149.42,FULFILLED
ORD_013145,CUST_02299,2024-03-24,243.68,FULFILLED
ORD_013146,CUST_02299,2024-05-18,246.51,FULFILLED
ORD_013147,CUST_02299,2024-01-01,249.38,FULFILLED
ORD_013148,CUST_02299,2024-04-21,198.38,RETURNED
ORD_013149,CUST_02299,2024-01-13,198.2,RETURNED
ORD_013150,CUST_02299,2024-06-22,200.74,RETURNED
ORD_013151,CUST_02299,2024-08-09,257.64,FULFILLED
ORD_013152,CUST_02299,2024-08-23,183.4,FULFILLED
ORD_013153,CUST_02299,2024-08-07,257.53,FULFILLED
ORD_013154,CUST_02299,2024-07-05,231.47,RETURNED
ORD_013155,CUST_02299,2024-11-09,229.39,RETURNED
ORD_013156,CUST_02300,2024-04-27,218.46,FULFILLED
ORD_013157,CUST_02300,2024-01-04,146.54,FULFILLED
ORD_013158,CUST_02300,2024-05-15,177.44,CANCELLED
ORD_013159,CUST_02300,2024-05-19,147.66,FULFILLED
ORD_013160,CUST_02300,2024-01-09,238.29,FULFILLED
ORD_013161,CUST_02300,2024-02-25,221.79,FULFILLED
ORD_013162,CUST_02300,2024-05-24,253.78,FULFILLED
ORD_013163,CUST_02300,2024-10-28,197.06,FULFILLED
ORD_013164,CUST_02300,2024-07-09,194.9,FULFILLED
ORD_013165,CUST_02300,2024-11-21,200.47,FULFILLED
ORD_013166,CUST_02300,2024-09-20,190.04,FULFILLED
ORD_013167,CUST_02300,2024-09-02,189.58,FULFILLED
ORD_013168,CUST_02301,2024-02-26,206.5,FULFILLED
ORD_013169,CUST_02301,2024-04-03,150.3,RETURNED
ORD_013170,CUST_02302,2024-01-26,127.28,FULFILLED
ORD_013171,CUST_02302,2024-03-08,61.3,FULFILLED
ORD_013172,CUST_02302,2024-04-10,98.88,FULFILLED
ORD_013173,CUST_02302,2024-02-09,124.43,FULFILLED
ORD_013174,CUST_02302,2024-03-03,103.18,RETURNED
ORD_013175,CUST_02302,2024-03-09,194.45,FULFILLED
ORD_013176,CUST_02302,2024-05-07,133.6,RETURNED
ORD_013177,CUST_02303,2024-02-18,120.56,FULFILLED
ORD_013178,CUST_02303,2024-03-12,167.49,FULFILLED
ORD_013179,CUST_02303,2024-04-24,187.87,CANCELLED
ORD_013180,CUST_02303,2024-03-25,134.75,CANCELLED
ORD_013181,CUST_02303,2024-02-19,221.03,FULFILLED
ORD_013182,CUST_02303,2024-03-20,150.45,FULFILLED
ORD_013183,CUST_02303,2024-03-22,182.31,FULFILLED
ORD_013184,CUST_02303,2024-10-28,123.05,FULFILLED
ORD_013185,CUST_02303,2024-11-22,78.16,FULFILLED
ORD_013186,CUST_02303,2024-08-06,107.36,FULFILLED
ORD_013187,CUST_02303,2024-08-30,159.29,CANCELLED
ORD_013188,CUST_02303,2024-11-14,148.22,FULFILLED
ORD_013189,CUST_02304,2024-03-25,113.55,FULFILLED
ORD_013190,CUST_02305,2024-04-13,74.75,FULFILLED
ORD_013191,CUST_02305,2024-01-07,58.44,FULFILLED
ORD_013192,CUST_02305,2024-01-06,80.21,FULFILLED
ORD_013193,CUST_02305,2024-05-01,120.62,CANCELLED
ORD_013194,CUST_02305,2024-10-16,30.0,FULFILLED
ORD_013195,CUST_02305,2024-07-09,138.7,FULFILLED
ORD_013196,CUST_02305,2024-10-30,99.44,FULFILLED
ORD_013197,CUST_02306,2024-04-11,216.48,FULFILLED
ORD_013198,CUST_02306,2024-02-17,236.34,CANCELLED
ORD_013199,CUST_02306,2024-02-18,172.53,FULFILLED
ORD_013200,CUST_02306,2024-06-15,254.33,CANCELLED
ORD_013201,CUST_02306,2024-07-07,177.44,RETURNED
ORD_013202,CUST_02306,2024-07-09,223.67,FULFILLED
ORD_013203,CUST_02306,2024-11-11,182.11,CANCELLED
ORD_013204,CUST_02307,2024-01-03,196.71,RETURNED
ORD_013205,CUST_02307,2024-03-28,216.92,RETURNED
ORD_013206,CUST_02307,2024-03-23,168.7,FULFILLED
ORD_013207,CUST_02307,2024-05-01,196.9,FULFILLED
ORD_013208,CUST_02307,2024-05-15,221.66,FULFILLED
ORD_013209,CUST_02307,2024-03-24,178.66,FULFILLED
ORD_013210,CUST_02307,2024-06-06,236.67,FULFILLED
ORD_013211,CUST_02307,2024-10-06,169.22,FULFILLED
ORD_013212,CUST_02307,2024-09-21,211.55,FULFILLED
ORD_013213,CUST_02307,2024-09-20,158.16,FULFILLED
ORD_013214,CUST_02307,2024-11-06,209.72,RETURNED
ORD_013215,CUST_02307,2024-07-18,172.0,FULFILLED
ORD_013216,CUST_02308,2024-04-16,209.2,FULFILLED
ORD_013217,CUST_02308,2024-05-27,225.58,FULFILLED
ORD_013218,CUST_02308,2024-04-27,264.08,FULFILLED
ORD_013219,CUST_02308,2024-05-10,196.53,FULFILLED
ORD_013220,CUST_02308,2024-02-11,182.18,FULFILLED
ORD_013221,CUST_02308,2024-02-26,215.28,CANCELLED
ORD_013222,CUST_02308,2024-04-30,218.98,RETURNED
ORD_013223,CUST_02308,2024-07-26,165.33,CANCELLED
ORD_013224,CUST_02308,2024-10-05,139.83,FULFILLED
ORD_013225,CUST_02308,2024-09-14,216.41,FULFILLED
ORD_013226,CUST_02308,2024-07-31,186.45,FULFILLED
ORD_013227,CUST_02308,2024-09-16,213.94,FULFILLED
ORD_013228,CUST_02309,2024-02-07,237.29,FULFILLED
ORD_013229,CUST_02309,2024-02-25,259.36,CANCELLED
ORD_013230,CUST_02309,2024-05-18,264.09,RETURNED
ORD_013231,CUST_02309,2024-02-29,209.57,RETURNED
ORD_013232,CUST_02309,2024-01-09,221.39,FULFILLED
ORD_013233,CUST_02309,2024-02-09,218.34,FULFILLED
ORD_013234,CUST_02309,2024-02-12,208.95,RETURNED
ORD_013235,CUST_02309,2024-07-23,162.46,FULFILLED
ORD_013236,CUST_02309,2024-09-03,240.46,RETURNED
ORD_013237,CUST_02309,2024-10-16,210.23,FULFILLED
ORD_013238,CUST_02309,2024-10-25,198.91,CANCELLED
ORD_013239,CUST_02309,2024-07-02,192.85,FULFILLED
ORD_013240,CUST_02310,2024-01-06,307.96,FULFILLED
ORD_013241,CUST_02310,2024-03-27,278.46,CANCELLED
ORD_013242,CUST_02310,2024-04-16,247.78,FULFILLED
ORD_013243,CUST_02310,2024-06-16,273.36,CANCELLED
ORD_013244,CUST_02310,2024-09-26,245.79,RETURNED
ORD_013245,CUST_02310,2024-10-18,275.17,RETURNED
ORD_013246,CUST_02310,2024-09-21,272.56,FULFILLED
ORD_013247,CUST_02311,2024-04-16,211.83,FULFILLED
ORD_013248,CUST_02312,2024-04-05,127.06,RETURNED
ORD_013249,CUST_02312,2024-02-13,226.79,CANCELLED
ORD_013250,CUST_02312,2024-04-07,186.89,FULFILLED
ORD_013251,CUST_02313,2024-05-03,80.15,RETURNED
ORD_013252,CUST_02314,2024-05-27,138.27,RETURNED
ORD_013253,CUST_02314,2024-05-17,93.38,FULFILLED
ORD_013254,CUST_02314,2024-02-14,172.88,FULFILLED
ORD_013255,CUST_02314,2024-06-24,156.13,FULFILLED
ORD_013256,CUST_02314,2024-07-01,139.58,RETURNED
ORD_013257,CUST_02314,2024-07-31,129.23,FULFILLED
ORD_013258,CUST_02314,2024-07-18,163.48,FULFILLED
ORD_013259,CUST_02315,2024-04-24,209.54,FULFILLED
ORD_013260,CUST_02315,2024-03-10,233.15,FULFILLED
ORD_013261,CUST_02315,2024-01-26,244.9,FULFILLED
ORD_013262,CUST_02315,2024-02-22,217.47,CANCELLED
ORD_013263,CUST_02315,2024-02-18,158.0,RETURNED
ORD_013264,CUST_02316,2024-04-29,192.86,FULFILLED
ORD_013265,CUST_02317,2024-03-11,251.98,FULFILLED
ORD_013266,CUST_02317,2024-03-05,253.47,RETURNED
ORD_013267,CUST_02317,2024-04-07,270.34,FULFILLED
ORD_013268,CUST_02317,2024-01-24,199.14,CANCELLED
ORD_013269,CUST_02317,2024-01-30,215.96,RETURNED
ORD_013270,CUST_02317,2024-06-01,252.92,FULFILLED
ORD_013271,CUST_02317,2024-10-01,308.11,FULFILLED
ORD_013272,CUST_02317,2024-07-27,235.96,RETURNED
ORD_013273,CUST_02317,2024-10-27,236.3,CANCELLED
ORD_013274,CUST_02317,2024-11-14,303.68,FULFILLED
ORD_013275,CUST_02317,2024-09-20,292.01,RETURNED
ORD_013276,CUST_02318,2024-03-14,213.89,FULFILLED
ORD_013277,CUST_02318,2024-01-03,93.85,CANCELLED
ORD_013278,CUST_02318,2024-03-15,104.81,FULFILLED
ORD_013279,CUST_02318,2024-02-28,87.61,FULFILLED
ORD_013280,CUST_02318,2024-04-24,158.33,RETURNED
ORD_013281,CUST_02318,2024-09-24,212.36,RETURNED
ORD_013282,CUST_02318,2024-09-27,198.5,FULFILLED
ORD_013283,CUST_02318,2024-08-05,198.39,RETURNED
ORD_013284,CUST_02318,2024-10-24,137.85,FULFILLED
ORD_013285,CUST_02319,2024-03-30,121.46,FULFILLED
ORD_013286,CUST_02319,2024-02-26,199.61,FULFILLED
ORD_013287,CUST_02319,2024-01-22,188.68,CANCELLED
ORD_013288,CUST_02319,2024-03-05,137.99,FULFILLED
ORD_013289,CUST_02319,2024-06-05,163.48,RETURNED
ORD_013290,CUST_02319,2024-11-27,120.38,CANCELLED
ORD_013291,CUST_02319,2024-08-07,158.31,RETURNED
ORD_013292,CUST_02319,2024-07-13,147.47,FULFILLED
ORD_013293,CUST_02320,2024-05-05,187.07,FULFILLED
ORD_013294,CUST_02320,2024-03-08,220.76,FULFILLED
ORD_013295,CUST_02320,2024-01-24,173.53,CANCELLED
ORD_013296,CUST_02320,2024-04-01,219.05,FULFILLED
