CUSTOMER_ID,SEGMENT,REGISTRATION_DATE,REGION
CUST_02093,Premium,2022-04-29,South
CUST_02094,Standard,2022-11-21,West
CUST_02095,Standard,2022-04-05,North
CUST_02096,Premium,2022-06-18,West
CUST_02097,Basic,2022-10-03,West
CUST_02098,Standard,2022-02-15,East
CUST_02099,Basic,2023-06-07,South
CUST_02100,Standard,2023-01-18,North
CUST_02101,Basic,2023-10-12,North
CUST_02102,Standard,2023-03-04,South
CUST_02103,Basic,2022-03-10,South
CUST_02104,Standard,2023-04-03,South
CUST_02105,Basic,2023-10-02,East
CUST_02106,Basic,2023-11-01,South
CUST_02107,Standard,2023-07-19,East
CUST_02108,Basic,2022-01-01,East
CUST_02109,Premium,2023-04-28,West
CUST_02110,Basic,2022-07-19,South
CUST_02111,Basic,2022-10-01,North
CUST_02112,Basic,2022-10-23,North
CUST_02113,Basic,2022-12-05,West
CUST_02114,Standard,2023-02-17,North
CUST_02115,Standard,2023-08-09,East
CUST_02116,Premium,2022-02-17,South
CUST_02117,Basic,2023-01-03,North
CUST_02118,Basic,2022-07-28,West
CUST_02119,Basic,2022-11-11,East
CUST_02120,Basic,2022-12-08,West
CUST_02121,Basic,2022-07-13,North
CUST_02122,Premium,2023-09-15,South
CUST_02123,Premium,2023-01-29,North
CUST_02124,Basic,2023-01-06,South
CUST_02125,Standard,2022-03-25,South
CUST_02126,Standard,2023-08-20,East
CUST_02127,Basic,2022-01-01,West
CUST_02128,Basic,2023-03-31,West
CUST_02129,Standard,2023-03-20,West
CUST_02130,Premium,2022-01-19,West
CUST_02131,Standard,2023-06-23,West
CUST_02132,Standard,2022-09-30,North
CUST_02133,Basic,2022-03-19,South
CUST_02134,Standard,2022-03-31,South
CUST_02135,Basic,2023-10-21,West
CUST_02136,Basic,2023-09-25,West
CUST_02137,Basic,2023-07-18,South
CUST_02138,Basic,2023-10-15,North
CUST_02139,Basic,2023-09-18,West
CUST_02140,Basic,2022-11-20,North
CUST_02141,Standard,2022-02-07,East
CUST_02142,Basic,2023-03-10,North
CUST_02143,Standard,2022-05-15,West
CUST_02144,Premium,2022-02-09,West
CUST_02145,Basic,2023-02-06,West
CUST_02146,Basic,2023-08-01,East
CUST_02147,Basic,2022-09-26,North
CUST_02148,Basic,2023-06-21,North
CUST_02149,Basic,2023-06-27,North
CUST_02150,Basic,2022-07-20,East
CUST_02151,Basic,2023-05-17,West
CUST_02152,Standard,2022-09-22,West
CUST_02153,Basic,2023-12-01,West
CUST_02154,Basic,2023-12-07,East
CUST_02155,Standard,2024-01-01,South
CUST_02156,Standard,2022-08-02,South
CUST_02157,Basic,2022-12-16,North
CUST_02158,Standard,2022-08-10,South
CUST_02159,Basic,2023-07-07,East
CUST_02160,Standard,2022-06-06,West
CUST_02161,Basic,2022-12-29,North
CUST_02162,Standard,2023-05-07,South
CUST_02163,Basic,2022-11-03,South
CUST_02164,Basic,2022-04-14,South
CUST_02165,Standard,2023-03-26,South
CUST_02166,Premium,2023-12-29,North
CUST_02167,Basic,2023-04-12,West
CUST_02168,Basic,2023-06-19,South
CUST_02169,Standard,2023-02-08,North
CUST_02170,Basic,2023-10-31,West
CUST_02171,Basic,2023-10-13,South
CUST_02172,Basic,2022-01-28,West
CUST_02173,Basic,2023-07-03,South
CUST_02174,Basic,2023-04-24,South
CUST_02175,Basic,2022-10-21,East
CUST_02176,Standard,2023-10-31,North
CUST_02177,Standard,2023-05-03,East
CUST_02178,Standard,2023-11-04,East
CUST_02179,Basic,2022-12-05,North
CUST_02180,Basic,2023-02-18,East
CUST_02181,Basic,2023-09-08,West
CUST_02182,Basic,2023-12-22,North
CUST_02183,Basic,2023-10-01,South
CUST_02184,Premium,2022-05-28,West
CUST_02185,Basic,2023-09-17,North
CUST_02186,Premium,2022-04-14,West
CUST_02187,Standard,2022-09-21,North
CUST_02188,Basic,2023-09-23,East
CUST_02189,Standard,2022-07-08,West
CUST_02190,Basic,2023-07-04,North
CUST_02191,Premium,2022-07-04,East
CUST_02192,Standard,2022-11-19,West
CUST_02193,Standard,2023-07-13,East
CUST_02194,Standard,2022-02-27,East
CUST_02195,Premium,2023-03-12,South
CUST_02196,Standard,2023-10-11,North
CUST_02197,Premium,2023-01-14,East
CUST_02198,Standard,2022-03-06,East
CUST_02199,Basic,2022-09-28,North
CUST_02200,Standard,2022-03-15,East
CUST_02201,Standard,2023-08-05,East
CUST_02202,Basic,2023-09-04,West
CUST_02203,Standard,2023-05-30,South
CUST_02204,Standard,2022-08-31,North
CUST_02205,Premium,2022-06-08,East
CUST_02206,Premium,2023-08-13,East
CUST_02207,Basic,2022-03-02,West
CUST_02208,Standard,2022-04-06,South
CUST_02209,Standard,2023-11-10,West
CUST_02210,Standard,2023-03-07,East
CUST_02211,Basic,2022-12-17,West
CUST_02212,Standard,2022-05-14,East
CUST_02213,Standard,2023-03-16,West
CUST_02214,Standard,2023-12-27,West
CUST_02215,Standard,2022-03-18,North
CUST_02216,Standard,2022-10-24,West
CUST_02217,Standard,2023-10-07,West
CUST_02218,Basic,2022-01-21,East
CUST_02219,Basic,2022-12-30,West
CUST_02220,Standard,2023-11-28,West
CUST_02221,Basic,2023-12-04,North
CUST_02222,Basic,2022-04-19,North
CUST_02223,Premium,2023-09-23,South
CUST_02224,Basic,2022-11-04,North
CUST_02225,Standard,2022-04-16,North
CUST_02226,Basic,2023-05-13,West
CUST_02227,Basic,2023-10-23,North
CUST_02228,Standard,2023-01-14,North
CUST_02229,Basic,2023-01-18,West
CUST_02230,Basic,2022-03-10,South
CUST_02231,Basic,2023-04-20,South
CUST_02232,Standard,2022-04-11,East
CUST_02233,Standard,2022-01-14,South
CUST_02234,Basic,2022-07-20,North
CUST_02235,Standard,2022-02-24,West
CUST_02236,Basic,2022-08-13,East
CUST_02237,Standard,2023-10-25,South
CUST_02238,Basic,2023-08-13,North
CUST_02239,Premium,2023-11-20,West
CUST_02240,Basic,2023-05-05,West
CUST_02241,Basic,2023-11-03,West
CUST_02242,Basic,2023-02-21,North
CUST_02243,Basic,2023-06-02,West
CUST_02244,Standard,2022-12-25,South
CUST_02245,Basic,2023-11-06,North
CUST_02246,Basic,2022-02-02,West
CUST_02247,Basic,2022-12-23,West
CUST_02248,Basic,2022-03-04,South
CUST_02249,Basic,2022-08-05,South
CUST_02250,Basic,2022-08-01,West
CUST_02251,Basic,2023-07-04,North
CUST_02252,Basic,2022-07-06,West
CUST_02253,Basic,2023-06-12,East
CUST_02254,Standard,2023-11-04,East
CUST_02255,Basic,2022-10-16,North
CUST_02256,Basic,2022-06-29,West
CUST_02257,Basic,2022-03-28,West
CUST_02258,Basic,2023-01-07,West
CUST_02259,Standard,2022-04-18,North
CUST_02260,Standard,2023-02-11,North
CUST_02261,Premium,2023-07-04,East
CUST_02262,Standard,2022-10-19,North
CUST_02263,Basic,2022-06-03,South
CUST_02264,Standard,2023-07-21,North
CUST_02265,Premium,2023-01-19,South
CUST_02266,Basic,2023-05-12,West
CUST_02267,Basic,2022-05-14,North
CUST_02268,Standard,2022-04-18,East
CUST_02269,Basic,2023-01-03,East
CUST_02270,Standard,2023-06-07,North
CUST_02271,Basic,2022-11-23,West
CUST_02272,Standard,2023-02-28,North
CUST_02273,Standard,2023-12-02,East
CUST_02274,Standard,2023-02-10,South
CUST_02275,Basic,2022-08-14,North
CUST_02276,Standard,2022-09-15,West
CUST_02277,Basic,2023-01-01,West
CUST_02278,Basic,2022-08-12,East
CUST_02279,Premium,2023-06-12,South
CUST_02280,Premium,2022-04-13,East
CUST_02281,Basic,2022-07-13,South
CUST_02282,Basic,2023-10-23,North
CUST_02283,Premium,2022-06-30,West
CUST_02284,Standard,2023-11-22,East
CUST_02285,Premium,2023-06-24,East
CUST_02286,Premium,2023-05-07,West
CUST_02287,Premium,2023-09-20,West
CUST_02288,Standard,2022-03-02,East
CUST_02289,Basic,2022-07-29,North
CUST_02290,Premium,2022-01-01,South
CUST_02291,Standard,2022-12-03,North
CUST_02292,Standard,2022-03-28,East
CUST_02293,Standard,2023-07-09,North
CUST_02294,Basic,2023-03-18,West
CUST_02295,Standard,2022-04-28,South
CUST_02296,Basic,2022-04-10,West
CUST_02297,Premium,2022-07-17,North
CUST_02298,Premium,2022-11-14,West
CUST_02299,Basic,2022-06-11,West
CUST_02300,Standard,2023-09-01,South
CUST_02301,Standard,2022-08-22,West
CUST_02302,Basic,2022-01-30,East
CUST_02303,Basic,2023-02-25,South
CUST_02304,Basic,2023-05-14,West
CUST_02305,Basic,2023-05-28,North
CUST_02306,Basic,2023-03-12,West
CUST_02307,Standard,2023-01-19,West
CUST_02308,Standard,2023-10-28,East
CUST_02309,Basic,2023-03-21,West
CUST_02310,Standard,2023-05-24,South
CUST_02311,Basic,2023-07-25,South
CUST_02312,Basic,2022-08-02,North
CUST_02313,Standard,2023-10-16,South
CUST_02314,Standard,2022-11-14,West
CUST_02315,Standard,2023-12-10,West
CUST_02316,Standard,2023-06-22,North
CUST_02317,Basic,2022-04-06,West
CUST_02318,Standard,2022-09-30,East
CUST_02319,Basic,2022-01-13,North
CUST_02320,Basic,2022-12-17,West
CUST_02321,Standard,2023-08-23,North
CUST_02322,Standard,2022-10-23,North
CUST_02323,Basic,2022-05-21,East
CUST_02324,Basic,2022-10-01,South
CUST_02325,Basic,2023-04-08,North
CUST_02326,Basic,2022-07-31,North
CUST_02327,Standard,2022-12-28,East
CUST_02328,Basic,2022-05-23,South
CUST_02329,Basic,2023-07-03,West
CUST_02330,Standard,2023-12-27,East
CUST_02331,Basic,2023-01-22,North
CUST_02332,Basic,2022-08-09,West
CUST_02333,Standard,2023-06-06,South
CUST_02334,Basic,2023-12-09,South
CUST_02335,Standard,2023-03-03,East
CUST_02336,Premium,2023-10-08,North
CUST_02337,Standard,2022-03-01,West
CUST_02338,Basic,2022-05-16,North
CUST_02339,Basic,2023-01-19,South
CUST_02340,Basic,2022-08-13,North
CUST_02341,Basic,2023-07-09,East
CUST_02342,Basic,2023-05-21,South
CUST_02343,Basic,2023-02-23,South
CUST_02344,Basic,2022-08-10,East
CUST_02345,Basic,2023-05-01,West
CUST_02346,Basic,2023-11-23,South
CUST_02347,Premium,2022-04-29,West
CUST_02348,Basic,2022-12-26,North
CUST_02349,Standard,2023-02-11,South
CUST_02350,Basic,2022-10-19,East
CUST_02351,Standard,2022-01-17,West
CUST_02352,Standard,2023-06-28,South
CUST_02353,Premium,2022-05-23,West
CUST_02354,Basic,2022-09-12,North
CUST_02355,Basic,2023-12-07,West
CUST_02356,Standard,2022-12-31,North
CUST_02357,Standard,2022-09-13,South
CUST_02358,Standard,2022-04-27,South
CUST_02359,Premium,2022-11-22,North
CUST_02360,Basic,2023-10-10,North
CUST_02361,Basic,2023-08-27,North
CUST_02362,Standard,2022-05-16,West
CUST_02363,Basic,2022-07-02,West
CUST_02364,Basic,2022-06-30,South
CUST_02365,Basic,2023-06-01,South
CUST_02366,Basic,2023-09-17,East
CUST_02367,Standard,2023-05-01,East
CUST_02368,Basic,2023-01-01,South
CUST_02369,Standard,2022-01-13,South
CUST_02370,Basic,2022-01-24,South
CUST_02371,Premium,2023-10-27,South
CUST_02372,Basic,2022-05-18,East
CUST_02373,Standard,2023-09-05,East
CUST_02374,Standard,2023-09-16,North
CUST_02375,Basic,2023-09-17,South
CUST_02376,Standard,2023-01-29,North
CUST_02377,Basic,2023-11-04,West
CUST_02378,Basic,2023-07-21,East
CUST_02379,Basic,2023-06-28,North
CUST_02380,Standard,2022-04-05,South
CUST_02381,Standard,2023-06-13,West
CUST_02382,Standard,2022-07-18,South
CUST_02383,Basic,2022-07-03,East
CUST_02384,Basic,2022-10-23,South
CUST_02385,Standard,2023-07-24,South
CUST_02386,Basic,2022-02-06,East
CUST_02387,Standard,2022-09-09,East
CUST_02388,Standard,2022-10-13,North
CUST_02389,Basic,2022-09-08,East
CUST_02390,Basic,2023-01-03,North
CUST_02391,Standard,2022-02-26,West
CUST_02392,Basic,2022-11-26,West
CUST_02393,Standard,2023-04-20,West
CUST_02394,Premium,2022-11-14,East
CUST_02395,Standard,2022-03-06,North
CUST_02396,Basic,2022-12-11,West
CUST_02397,Standard,2023-09-30,East
CUST_02398,Basic,2022-06-11,West
CUST_02399,Standard,2023-12-14,South
CUST_02400,Standard,2023-12-23,North
CUST_02401,Standard,2022-08-23,South
CUST_02402,Basic,2023-06-16,South
CUST_02403,Standard,2023-10-30,West
CUST_02404,Basic,2022-03-27,East
CUST_02405,Basic,2023-01-23,South
CUST_02406,Basic,2023-12-16,North
CUST_02407,Basic,2022-05-14,East
CUST_02408,Basic,2022-11-06,West
CUST_02409,Premium,2022-01-22,South
CUST_02410,Standard,2022-12-02,South
CUST_02411,Premium,2023-12-27,North
CUST_02412,Standard,2023-12-18,East
CUST_02413,Premium,2022-09-08,South
CUST_02414,Basic,2022-03-03,South
CUST_02415,Standard,2022-02-26,East
CUST_02416,Standard,2023-01-02,West
CUST_02417,Standard,2022-08-21,North
CUST_02418,Premium,2022-10-25,West
CUST_02419,Standard,2023-03-01,West
CUST_02420,Basic,2022-11-25,North
CUST_02421,Basic,2022-07-27,North
CUST_02422,Premium,2022-12-19,East
CUST_02423,Standard,2022-09-12,South
CUST_02424,Basic,2022-06-27,South
CUST_02425,Basic,2022-02-16,South
CUST_02426,Standard,2022-04-09,North
CUST_02427,Basic,2022-07-29,West
CUST_02428,Premium,2022-06-29,North
CUST_02429,Standard,2023-06-08,South
CUST_02430,Premium,2023-06-07,North
CUST_02431,Basic,2022-04-06,East
CUST_02432,Standard,2023-06-11,North
CUST_02433,Basic,2022-05-27,North
CUST_02434,Basic,2022-03-09,West
CUST_02435,Basic,2022-06-27,East
CUST_02436,Premium,2023-12-10,South
CUST_02437,Standard,2023-02-02,East
CUST_02438,Premium,2023-03-03,West
CUST_02439,Basic,2022-03-18,West
CUST_02440,Basic,2022-09-10,West
CUST_02441,Premium,2022-03-06,East
CUST_02442,Basic,2022-12-05,East
CUST_02443,Basic,2023-10-13,North
CUST_02444,Premium,2022-08-13,West
CUST_02445,Basic,2022-03-06,South
CUST_02446,Standard,2022-05-23,North
CUST_02447,Basic,2023-04-21,South
CUST_02448,Basic,2023-02-07,East
CUST_02449,Standard,2023-09-11,West
CUST_02450,Premium,2022-01-27,East
CUST_02451,Premium,2023-10-10,North
CUST_02452,Basic,2023-10-25,North
CUST_02453,Standard,2022-03-21,North
CUST_02454,Standard,2023-12-16,East
CUST_02455,Standard,2022-09-10,North
CUST_02456,Premium,2022-12-05,West
CUST_02457,Basic,2022-12-04,West
CUST_02458,Basic,2023-12-24,North
CUST_02459,Basic,2023-10-04,West
CUST_02460,Basic,2022-05-23,East
CUST_02461,Standard,2022-11-21,South
CUST_02462,Premium,2023-04-08,West
CUST_02463,Basic,2023-07-07,North
CUST_02464,Basic,2023-05-09,South
CUST_02465,Standard,2023-06-28,South
CUST_02466,Basic,2023-09-13,South
CUST_02467,Premium,2023-04-05,North
CUST_02468,Basic,2023-03-20,South
CUST_02469,Standard,2023-02-01,West
CUST_02470,Standard,2022-12-30,North
CUST_02471,Basic,2023-12-26,South
CUST_02472,Basic,2023-12-11,East
CUST_02473,Basic,2022-12-22,West
CUST_02474,Premium,2022-08-20,West
CUST_02475,Basic,2023-03-13,North
CUST_02476,Basic,2022-12-05,South
CUST_02477,Premium,2023-02-15,South
CUST_02478,Basic,2023-06-02,West
CUST_02479,Standard,2023-07-04,West
CUST_02480,Standard,2022-11-15,South
CUST_02481,Basic,2023-05-06,North
CUST_02482,Basic,2023-12-15,East
CUST_02483,Basic,2022-12-19,North
CUST_02484,Premium,2023-05-31,South
CUST_02485,Standard,2022-12-31,North
CUST_02486,Standard,2022-09-12,North
CUST_02487,Standard,2022-04-04,East
CUST_02488,Standard,2023-07-29,South
CUST_02489,Premium,2022-06-20,West
CUST_02490,Basic,2023-05-24,South
CUST_02491,Basic,2023-11-22,East
CUST_02492,Basic,2023-09-17,East
CUST_02493,Standard,2023-06-11,West
CUST_02494,Basic,2022-10-04,West
CUST_02495,Standard,2023-01-30,North
CUST_02496,Standard,2022-05-07,South
CUST_02497,Premium,2023-03-01,North
CUST_02498,Standard,2022-11-25,North
CUST_02499,Standard,2022-06-06,East
CUST_02500,Basic,2023-09-07,East
CUST_02501,Standard,2023-03-11,West
CUST_02502,Premium,2023-08-20,North
CUST_02503,Basic,2022-05-02,West
CUST_02504,Standard,2022-04-29,North
CUST_02505,Standard,2022-05-24,East
CUST_02506,Basic,2022-06-04,North
CUST_02507,Premium,2022-07-23,West
CUST_02508,Standard,2023-12-02,East
CUST_02509,Basic,2022-05-24,North
CUST_02510,Standard,2022-12-03,South
CUST_02511,Basic,2022-10-15,West
CUST_02512,Premium,2022-09-29,South
CUST_02513,Basic,2023-03-27,West
CUST_02514,Basic,2023-10-07,North
CUST_02515,Premium,2022-05-25,South
CUST_02516,Standard,2023-03-24,East
CUST_02517,Standard,2023-10-20,West
CUST_02518,Basic,2023-08-19,West
CUST_02519,Basic,2022-05-26,South
CUST_02520,Premium,2022-10-09,North
CUST_02521,Basic,2023-06-28,West
CUST_02522,Premium,2023-10-07,North
CUST_02523,Basic,2023-02-24,West
CUST_02524,Basic,2022-03-22,East
CUST_02525,Standard,2022-08-30,South
CUST_02526,Basic,2023-01-14,East
CUST_02527,Basic,2023-12-31,East
CUST_02528,Basic,2023-04-15,North
CUST_02529,Basic,2023-03-31,West
CUST_02530,Basic,2023-03-06,East
CUST_02531,Basic,2023-12-21,West
CUST_02532,Basic,2023-01-13,North
CUST_02533,Standard,2023-08-25,East
CUST_02534,Basic,2022-02-23,West
CUST_02535,Basic,2023-04-23,East
CUST_02536,Standard,2023-12-03,West
CUST_02537,Standard,2023-06-10,North
CUST_02538,Standard,2022-10-17,South
CUST_02539,Premium,2023-03-08,North
CUST_02540,Standard,2023-10-09,West
CUST_02541,Premium,2023-10-20,South
CUST_02542,Basic,2023-05-10,South
CUST_02543,Standard,2023-03-25,South
CUST_02544,Basic,2022-12-12,North
CUST_02545,Standard,2023-07-09,South
CUST_02546,Premium,2023-07-04,East
CUST_02547,Standard,2022-02-09,North
CUST_02548,Standard,2023-10-28,South
CUST_02549,Standard,2023-04-06,North
CUST_02550,Standard,2023-09-21,West
CUST_02551,Basic,2023-10-23,East
CUST_02552,Basic,2022-07-20,South
CUST_02553,Basic,2022-08-18,West
CUST_02554,Basic,2023-10-31,East
CUST_02555,Basic,2023-01-28,North
CUST_02556,Basic,2022-03-14,South
CUST_02557,Standard,2023-05-29,South
CUST_02558,Standard,2023-08-15,South
CUST_02559,Standard,2022-12-10,North
CUST_02560,Basic,2023-06-27,South
CUST_02561,Basic,2023-06-24,South
CUST_02562,Standard,2022-03-24,North
CUST_02563,Basic,2023-06-08,South
CUST_02564,Basic,2023-08-07,South
CUST_02565,Standard,2022-05-17,East
CUST_02566,Basic,2022-10-14,East
CUST_02567,Standard,2022-10-05,East
CUST_02568,Standard,2023-02-12,West
CUST_02569,Premium,2023-09-24,North
CUST_02570,Premium,2022-12-29,East
CUST_02571,Standard,2022-03-19,East
CUST_02572,Basic,2023-12-07,East
CUST_02573,Premium,2022-03-23,West
CUST_02574,Basic,2023-07-05,West
CUST_02575,Standard,2022-06-01,East
CUST_02576,Premium,2022-11-21,North
CUST_02577,Standard,2022-11-22,East
CUST_02578,Basic,2022-05-11,North
CUST_02579,Basic,2023-12-01,North
CUST_02580,Standard,2022-03-24,East
CUST_02581,Basic,2023-07-15,South
CUST_02582,Basic,2022-11-26,South
CUST_02583,Basic,2022-09-26,North
CUST_02584,Standard,2022-10-22,North
CUST_02585,Basic,2022-06-28,North
CUST_02586,Basic,2023-09-15,West
CUST_02587,Basic,2023-08-04,South
CUST_02588,Premium,2022-07-23,South
CUST_02589,Basic,2023-05-04,East
CUST_02590,Basic,2022-01-15,East
CUST_02591,Premium,2023-01-05,West
CUST_02592,Basic,2023-04-05,North
CUST_02593,Standard,2022-09-13,East
CUST_02594,Basic,2023-08-31,South
CUST_02595,Basic,2022-01-14,West
CUST_02596,Premium,2022-07-24,West
CUST_02597,Premium,2022-01-22,North
CUST_02598,Standard,2022-03-16,North
CUST_02599,Standard,2023-09-23,South
CUST_02600,Premium,2022-03-27,South
CUST_02601,Basic,2023-06-02,South
CUST_02602,Premium,2023-07-27,South
CUST_02603,Basic,2023-08-05,North
CUST_02604,Premium,2022-06-01,East
CUST_02605,Standard,2023-06-14,South
CUST_02606,Basic,2023-01-03,North
CUST_02607,Standard,2022-09-19,West
CUST_02608,Standard,2022-08-09,North
CUST_02609,Basic,2022-03-03,South
CUST_02610,Premium,2023-04-30,North
CUST_02611,Standard,2022-04-08,South
CUST_02612,Premium,2022-01-21,East
CUST_02613,Basic,2023-12-21,North
CUST_02614,Premium,2022-10-27,South
CUST_02615,Basic,2023-11-09,East
CUST_02616,Standard,2023-05-02,South
CUST_02617,Premium,2022-04-10,South
CUST_02618,Standard,2023-06-01,West
CUST_02619,Basic,2022-07-22,North
CUST_02620,Basic,2023-05-23,West
CUST_02621,Basic,2022-10-10,South
CUST_02622,Basic,2022-08-06,West
CUST_02623,Basic,2022-04-21,West
CUST_02624,Basic,2022-11-19,North
CUST_02625,Standard,2022-08-22,East
CUST_02626,Basic,2023-07-20,West
CUST_02627,Standard,2023-12-21,South
CUST_02628,Standard,2022-05-22,West
CUST_02629,Standard,2023-09-29,West
CUST_02630,Basic,2023-01-04,West
CUST_02631,Standard,2022-06-13,North
CUST_02632,Standard,2023-09-18,West
CUST_02633,Standard,2023-11-15,South
CUST_02634,Premium,2022-04-07,East
CUST_02635,Standard,2023-04-17,East
CUST_02636,Basic,2022-06-14,South
CUST_02637,Standard,2023-10-10,North
CUST_02638,Premium,2023-06-24,North
CUST_02639,Basic,2022-03-08,North
CUST_02640,Standard,2023-07-11,West
CUST_02641,Standard,2022-08-29,North
CUST_02642,Standard,2022-05-06,North
CUST_02643,Basic,2023-09-08,East
CUST_02644,Basic,2023-03-21,South
CUST_02645,Premium,2023-07-07,North
CUST_02646,Standard,2023-08-04,North
CUST_02647,Basic,2023-10-29,West
CUST_02648,Standard,2023-09-30,South
CUST_02649,Standard,2023-04-27,South
CUST_02650,Basic,2023-12-11,West
CUST_02651,Premium,2023-03-09,West
CUST_02652,Basic,2022-12-08,South
CUST_02653,Standard,2023-08-28,North
CUST_02654,Basic,2022-04-20,North
CUST_02655,Standard,2022-07-28,South
CUST_02656,Basic,2022-02-16,East
CUST_02657,Standard,2022-04-07,North
CUST_02658,Premium,2023-08-12,North
CUST_02659,Premium,2023-10-12,North
CUST_02660,Standard,2023-02-21,East
CUST_02661,Basic,2023-03-25,East
CUST_02662,Premium,2023-01-14,East
CUST_02663,Standard,2023-11-17,South
CUST_02664,Standard,2022-12-05,South
CUST_02665,Basic,2022-04-29,East
CUST_02666,Basic,2023-02-26,North
CUST_02667,Basic,2023-05-24,West
CUST_02668,Basic,2022-12-01,East
CUST_02669,Basic,2022-09-02,North
CUST_02670,Basic,2022-06-22,South
CUST_02671,Basic,2023-01-23,East
CUST_02672,Basic,2023-12-17,West
CUST_02673,Standard,2022-12-28,South
CUST_02674,Standard,2022-12-03,South
CUST_02675,Basic,2022-05-31,North
CUST_02676,Standard,2023-11-18,East
CUST_02677,Standard,2022-09-12,North
CUST_02678,Standard,2023-09-11,East
CUST_02679,Premium,2022-07-25,South
CUST_02680,Basic,2023-09-29,West
CUST_02681,Premium,2023-04-11,East
CUST_02682,Basic,2022-05-26,East
CUST_02683,Basic,2023-07-02,West
CUST_02684,Standard,2023-11-24,East
CUST_02685,Standard,2023-10-06,West
CUST_02686,Standard,2022-11-23,South
CUST_02687,Basic,2022-07-18,North
CUST_02688,Premium,2022-04-29,North
CUST_02689,Standard,2023-02-27,South
CUST_02690,Basic,2022-06-02,West
CUST_02691,Basic,2022-10-18,South
CUST_02692,Standard,2022-11-06,North
CUST_02693,Premium,2022-12-04,South
CUST_02694,Basic,2022-12-05,East
CUST_02695,Basic,2023-11-05,East
CUST_02696,Basic,2023-11-07,North
CUST_02697,Basic,2022-12-02,West
CUST_02698,Standard,2023-02-02,South
CUST_02699,Basic,2022-05-31,East
CUST_02700,Standard,2022-08-03,North
CUST_02701,Basic,2023-06-18,South
CUST_02702,Standard,2023-07-13,West
CUST_02703,Basic,2022-11-28,West
CUST_02704,Standard,2023-04-14,North
CUST_02705,Basic,2022-02-17,West
CUST_02706,Basic,2023-07-01,North
CUST_02707,Basic,2023-02-28,North
CUST_02708,Standard,2022-04-03,North
CUST_02709,Basic,2023-01-28,North
CUST_02710,Standard,2022-01-17,East
CUST_02711,Basic,2022-10-29,West
CUST_02712,Basic,2022-09-28,West
CUST_02713,Premium,2022-02-22,West
CUST_02714,Basic,2022-10-08,West
CUST_02715,Standard,2022-01-31,South
CUST_02716,Basic,2022-08-08,North
CUST_02717,Basic,2023-03-07,North
CUST_02718,Standard,2023-04-10,West
CUST_02719,Basic,2023-03-12,North
CUST_02720,Basic,2023-09-13,East
CUST_02721,Basic,2022-06-15,North
CUST_02722,Premium,2022-10-24,East
CUST_02723,Basic,2023-11-20,East
CUST_02724,Basic,2022-03-20,West
CUST_02725,Basic,2023-01-31,East
CUST_02726,Standard,2022-09-08,West
CUST_02727,Standard,2022-05-03,East
CUST_02728,Premium,2023-03-08,North
CUST_02729,Basic,2022-05-10,East
CUST_02730,Standard,2023-10-25,West
CUST_02731,Standard,2023-08-18,East
CUST_02732,Basic,2022-12-25,East
CUST_02733,Basic,2023-08-11,North
CUST_02734,Standard,2023-05-15,East
CUST_02735,Basic,2023-06-16,South
CUST_02736,Basic,2022-08-16,North
CUST_02737,Basic,2022-07-18,South
CUST_02738,Basic,2023-08-12,South
CUST_02739,Standard,2022-06-20,North
CUST_02740,Basic,2023-11-21,West
CUST_02741,Basic,2022-09-25,East
CUST_02742,Basic,2022-01-07,East
CUST_02743,Standard,2023-08-08,West
CUST_02744,Standard,2023-11-28,South
CUST_02745,Basic,2022-05-02,South
CUST_02746,Standard,2023-05-22,North
CUST_02747,Standard,2022-04-30,West
CUST_02748,Standard,2022-11-21,West
CUST_02749,Basic,2023-03-18,West
CUST_02750,Standard,2023-07-01,West
CUST_02751,Basic,2022-10-24,East
CUST_02752,Standard,2023-06-29,West
CUST_02753,Standard,2023-04-11,South
CUST_02754,Standard,2023-05-11,North
CUST_02755,Premium,2023-09-02,West
CUST_02756,Basic,2023-08-12,South
CUST_02757,Basic,2023-01-19,East
CUST_02758,Basic,2022-12-24,West
CUST_02759,Basic,2023-04-01,North
CUST_02760,Basic,2023-05-09,West
CUST_02761,Premium,2023-07-08,West
CUST_02762,Standard,2022-04-20,West
CUST_02763,Basic,2022-08-10,South
CUST_02764,Basic,2023-01-22,West
CUST_02765,Basic,2023-02-14,East
CUST_02766,Basic,2022-05-14,North
CUST_02767,Standard,2022-03-26,North
CUST_02768,Basic,2022-01-08,West
CUST_02769,Basic,2022-10-26,South
CUST_02770,Premium,2023-09-28,West
CUST_02771,Basic,2023-12-27,East
CUST_02772,Standard,2023-02-01,West
CUST_02773,Basic,2023-07-22,South
CUST_02774,Premium,2022-12-21,North
CUST_02775,Basic,2022-07-07,North
CUST_02776,Basic,2023-02-08,East
CUST_02777,Basic,2023-12-23,North
CUST_02778,Basic,2023-04-27,South
CUST_02779,Basic,2022-01-11,West
CUST_02780,Basic,2023-11-26,South
CUST_02781,Basic,2022-09-13,South
CUST_02782,Basic,2022-02-04,North
CUST_02783,Basic,2022-05-05,North
CUST_02784,Basic,2022-09-27,South
CUST_02785,Standard,2022-10-27,South
CUST_02786,Basic,2022-11-20,East
CUST_02787,Standard,2023-08-31,South
CUST_02788,Basic,2023-06-10,South
CUST_02789,Standard,2022-04-27,South
CUST_02790,Basic,2022-11-30,West
